0|000838|20170331|0.0058|20170425|20161115|20161116|20160324|20161125|-745.00|20160304
0|000839|20161231|0.0587|20170318|20170228|20170228|20150629|20161031|-0.01|20160801
0|000848|20160930|0.3720|20161022|20151221|||||
0|000850|20161231|0.1000|20170325|20170221|20170221|20150507|||20150119
0|000851|20161231|0.1347|20170322|20160215||20160929|20170410|-2.50|20141222
0|000852|20161231|-1.3900|20170413|20161102|20170106|20150708|||
0|000856|20170331|0.0100|20170421|20170425|20170425|20170413|20170412|-206.57|20170421
0|000858|20161231|1.7870|20170331|20150710||20150729|||
0|000859|20161231|0.0248|20170301|20170309|20170310|20161116|20170310|-1.00|
0|000860|20161231|0.7231|20170325|20160503|||||
0|000861|20161231|0.0900|20170419|20160818||20150703|||
0|000862|20170331|0.0038|20170425|20151015||20170313|||
0|000863|20160930|0.4100|20161027|20160330|20170123|20151203|20170222|-58.64|
0|000868|20170331|-0.0300|20170420|20160615||20170113|||
0|000869|20161231|1.4300|20170422|20151201|||||
0|000875|20161231|0.0089|20170331|20160120||20150821|20170411|0.17|
0|000876|20160930|0.5100|20161031|20150717||20161117|||20160302
0|000877|20170331|-0.1500|20170420|20170320|20170424|20160914|20170320|-0.06|20170424
0|000878|20170331|0.0500|20170425|20170126|20170126|20161018|||
0|000880|20161231|0.0700|20170330|20170210|20170420||||20160613
0|000881|20161231|0.6512|20170412|20170301|20170301|20160721|||
0|000882|20160930|0.0561|20161027|20161223|20161223|20161124|20160927|0.20|
0|000883|20161231|0.2900|20170421|20150916|||20161216|0.10|
0|000885|20161231|0.0899|20170330|20170405|20170405|20170125|20170223|-112.66|20170331
0|000886|20160930|0.0480|20161028|20170209|20170209||||
0|000887|20161231|0.7600|20170420|20151109|20170417|20161118|20161114|-0.52|20170417
0|000888|20161231|0.3629|20170318|20150713|||20170116|-0.59|
0|000889|20161231|0.3537|20170411|20161219|20161102|20170414|20160705|623.00|
0|000890|20161231|0.3700|20170317|20161123|20161123|20160315|20160714|-0.10|
0|000892|20161231|0.6200|20170407|20160722||20160713|||20160511
0|000893|20161231|0.0300|20170331|20160713||20160115|20170126|3784.52|
0|000895|20161231|1.3346|20170323|20151221|||20161024|-0.10|
0|000897|20161231|0.0291|20170330|20170411|20170411||||20141222
0|000898|20161231|0.2230|20170329|20161207|20161214|20160920|||20150119
0|000899|20161231|0.4000|20170411|20161111||20161124|||
0|000900|20161231|0.8100|20170408|20150721|||20161216|-256.00|
0|000901|20160930|0.0862|20161029|20160527||20160720|||
0|000902|20170331|0.1700|20170417|20150714||20160309|20170306|-3.00|
0|000903|20160930|0.1900|20161031|20170324|20170327|20161222|20160527|-0.05|
0|000905|20161231|0.3900|20170318|20170321|20170424|20160215|||20170424
0|000906|20161231|0.3200|20170408|20170105|20170105||20170111|-48.00|20150202
0|000908|20161231|0.3900|20170420|20160624||20150709|20170316|-24.00|
0|000909|20160930|0.0770|20161019|20161216|20161229|20151228|||20160613
0|000910|20161231|1.0200|20170328|20160908|20170418||20161209|50.08|
0|000911|20160930|-0.8000|20161027|20160628||20160912|20160512|-0.02|
0|000912|20161231|-1.0900|20170424|20170424|20170424|20161212|||20170417
